label,text
0,"Seeker post: go dream school.... depressed ass even care much. really want thrilled people keep saying congratulations feel nothing. Edit: can't even spell title right. Got, go<>  Response post: getting into?"
0,"Seeker post: spirit broken.. can't stop thinking suicide.<>  Response post: Hey, what's up? feel like this?"
0,"Seeker post: never anybody's favorite.. always backup, good friend. Someone else always picked me. never somebody's best friend, never be. hurts, much.<>  Response post: course know situation well you, think could worth shot organize something group friends. way, involved organizing. Idk what's going you, think could work"
1,"Seeker post: anyone else find sunday hardest day week?. find lowest sunday. probably things do, places I'm expected be. sunday unbearable. anyone else?<>  Response post: relate, hate structure all. know day, feel lonely."
0,Seeker post: anyone quit job short period time?. I'm thinking that. I'm happy work.<>  Response post: quit job recently I've year half. I'm glad I'm leaving though. place makes suicidal.
1,"Seeker post: Depressed IDK why. anyone else ever get Depressed Idea why. I've felt way week idea idea<>  Response post: best suggestion talk someone trust, explain feeling express feel like doing. continue feel way, seek help professional. Hope feel better"
1,"Seeker post: feel like love yourself?. geniune question. curious I've hated myself.<>  Response post: know know exactly. I've feelings contentment guess warm feelings, think that. think best way sometimes look like close friend treat accordingly. actions make huge impact things like removing unnecessary stressful situations committing self-sabotage (me sometimes lol), road gets little brighter. May walk warm sands, traveler."
0,Seeker post: Feeling pointless. life feeling pointless meaningless. kids almost grown they're never is. career anything show life feeling worthless.<>  Response post: proud kids
0,Seeker post: im depressed. someone lift bit?<>  Response post: blonde excited taking 6 months finish puzzle? box said 2-4 years lol
0,"Seeker post: even consider family family anymore?. tried hanging 2 weeks back, parents stood watched. failed, hook attached rope onto ceiling detached fell. parents laughed went sleep minutes later, stayed awake entire night. even consider family anymore?<>  Response post: anywhere else go? shelter friend's house move sibling something? :("
0,"Seeker post: brain leaking.. anyone dreamt night small task needs done matter trivial might be. I'm exhausted 5 minute project matter not.<>  Response post: Same! lots homework need done, it, driving insane. even simple always exhausted. Especially school!"
0,"Seeker post: Die... tired, things getting way hard days. dont want commit suicide, now. hope die sleep.<>  Response post: always wanted die dreams I'd like believe I'd get stay them. Probably happen way."
0,"Seeker post: know depression?. point someone know? diagnose myself?<>  Response post: sound harsh here, medical training? diagnosing yourself. plenty professionals provide help may need."
1,"Seeker post: woke puddle piss.. lay inflatable mattress cloths cover absorbed everything. top shaking soaked. shit like happen me? thought things okay stupid shit like happens. Fml.<>  Response post: could medical condition, ashamed. recommend see doctor it."
0,"Seeker post: friend died. friend mine died. feel anything, there's something wrong me. sadder no, nothing, nada.<>  Response post: talk friends common, us here..."
0,"Seeker post: Every single day get closer eventual suicide.. Every single day gets worse.<>  Response post: sure find funny, passing day, *always* get closer day die, natural otherwise. Basically, suicidal not, every day day closer dying."
0,"Seeker post: ever look back past years life realize slowly falling apart?. makes nauseous. feel disgusted myself.<>  Response post: time man, still remember used go outside, play friends, worry anything live life till one day everything fell apart lost friends, motivation go outside social, parents trust gone can't go back"
1,"Seeker post: im really tired. every day much.<>  Response post: support thankful you, friend."
0,"Seeker post: got courage ring Samaritans. number website work. Go figure.<>  Response post: That's poetic bollocks, right there. two numbers? I've seen someplace."
0,"Seeker post: cannot sleep!. Please can't brain relax :(<>  Response post: 1:45, there's still time get sleep, even early. Ultimately worrying sleep going help relax, that's going make harder sleep. Try think something else"
0,"Seeker post: Invisible. Went tonight friends. Went completely unnoticed again. Almost got scrap affliction wearing jock fag. Uneventful night otherwise always. even bother.<>  Response post: can't remember last time went friends, guess I'd first"
0,"Seeker post: Ever thought good, stable place one thing tips fall back harrowing pit despair easily question whether made progress ?. want know understand normal brain chemistry once.<>  Response post: Right now, fucked everything"
0,"Seeker post: Anyone ever want disassociate emotions?. Emotions kinda suck. Maybe robot better?<>  Response post: Yes, dont know Im emotional."
0,Seeker post: attempt?. using school id make noose tie around neck suicide attempt?<>  Response post: think might die it?
0,"Seeker post: give diagnosis?. Hey! see psychologist next week 4th time I'm curious. ever give diagnosis detailed speech what's wrong me? know feel like shit think deserve help.<>  Response post: doesn't, ask it. Talk beginning session say would really like know assessment what's going me. feel like would really help know think, think would help get better"
0,Seeker post: POEM:Hollow. ***EMPTY*** *rooms and* ***EMPTY*** ***SOULS*** ***FORGOTTEN*** *places and* ***HEART*** *shaped holes* ***DEPRESSION*** *comes days of* ***STRUGGLE*** *and often times a* ***BLOODY PUDDLE*** UP\-VOTES CURE DEPRESSION<>  Response post: Brilliant. sat mulled over. really like it.
0,"Seeker post: I'm terrified seek help. know need help. Now. I'm terrified, especially bf think. know realistically massive worry. even know begin<>  Response post: Nothing afraid of, would bf embarassed go hospital breaking finger? No. scared seek mental help, broken finger hurts, depression treated kill, worst way possible. Go find therapist, someone tell problems. Hope works out."
